Date,Ticker,Action,Strike,Qty,Price,Total_Flow,Realized_PnL,Notes
2006-07-05,ADBE,SELL_CALL,31.82,2,0.54,107.0,0.0,Covered Call
2006-07-10,AMAT,BTC_PROFIT,17.37,4,0.03,12.92,115.97,Profit: 90.4%
2006-07-10,AMD,BTC_PROFIT,26.19,2,0.21,42.76,68.85,Profit: 62.6%
2006-07-10,AMD,SELL_CALL,24.67,2,0.54,108.11,0.0,Covered Call
2006-07-10,AMAT,SELL_CALL,16.67,4,0.28,113.52,0.0,Covered Call
2006-07-12,ADBE,BTC_PROFIT,31.82,2,0.17,34.92,69.48,Profit: 67.4%
2006-07-12,ADBE,SELL_CALL,30.44,2,0.5,100.51,0.0,Covered Call
2006-07-13,MSFT,BTC_PROFIT,23.07,3,0.12,37.42,48.24,Profit: 58.2%
2006-07-13,MSFT,SELL_CALL,23.27,3,0.3,89.31,0.0,Covered Call
2006-07-14,AMD,BTC_PROFIT,24.67,2,0.25,49.21,56.31,Profit: 54.5%
2006-07-14,AMD,SELL_CALL,23.45,2,0.53,106.47,0.0,Covered Call
2006-07-17,ADBE,BTC_PROFIT,30.44,2,0.23,46.6,51.31,Profit: 53.6%
2006-07-17,ADBE,SELL_CALL,29.4,2,0.5,99.72,0.0,Covered Call
2006-07-18,AMD,BTC_PROFIT,23.45,2,0.22,43.54,60.33,Profit: 59.1%
2006-07-18,AMD,SELL_CALL,22.31,2,0.48,95.78,0.0,Covered Call
2006-07-20,AMAT,BTC_PROFIT,16.67,4,0.11,45.25,63.07,Profit: 60.1%
2006-07-20,AMAT,SELL_CALL,16.04,4,0.3,118.65,0.0,Covered Call
2006-07-21,EOG,BTC_PROFIT,33.04,2,0.2,40.06,117.45,Profit: 75.0%
2006-07-21,BLK,BTC_PROFIT,131.7,1,0.61,60.54,193.86,Profit: 76.3%
2006-07-21,TXN,BTC_PROFIT,30.86,2,0.04,8.67,96.33,Profit: 91.9%
2006-07-21,TXN,SELL_CALL,29.05,2,0.52,104.56,0.0,Covered Call
2006-07-21,BLK,SELL_CALL,135.78,1,2.72,272.45,0.0,Covered Call
2006-07-21,EOG,SELL_CALL,35.62,2,0.83,166.44,0.0,Covered Call
2006-07-24,AMD,BTC_PROFIT,22.31,2,0.19,37.76,55.42,Profit: 60.6%
2006-07-24,AMD,SELL_CALL,19.94,2,0.62,124.24,0.0,Covered Call
2006-07-25,INTC,BTC_PROFIT,17.8,3,0.1,29.46,34.77,Profit: 56.8%
2006-07-25,ADBE,BTC_PROFIT,29.4,2,0.21,41.47,55.66,Profit: 58.4%
2006-07-25,INTC,SELL_CALL,19.05,3,0.44,131.28,0.0,Covered Call
2006-07-25,ADBE,SELL_CALL,28.73,2,0.43,85.53,0.0,Covered Call
2006-07-27,VRTX,EXPIRED_WIN,34.56,2,0.0,0.0,192.12,Keep Shares & Prem
2006-07-27,VRTX,SELL_CALL,39.61,2,1.38,275.16,0.0,Covered Call
2006-08-03,SLB,CALLED_AWAY,61.28,1,0.0,0.0,134.23,Shares Sold
2006-08-03,SLB,STOCK_SELL_CALL,0.0,100,67.23,672300.03,0.0,Sold at Strike 61.28
2006-08-03,SBUX,SELL_PUT,14.31,5,0.6,299.12,0.0,IV: 42.67%
2006-08-04,VRTX,BTC_PROFIT,39.61,2,0.67,133.96,138.6,Profit: 51.3%
2006-08-04,VRTX,SELL_CALL,37.65,2,1.25,250.52,0.0,Covered Call
2006-08-09,VRTX,BTC_PROFIT,37.65,2,0.56,111.77,136.15,Profit: 55.4%
2006-08-09,VRTX,SELL_CALL,34.84,2,1.18,235.48,0.0,Covered Call
2006-08-10,UNH,EXPIRED_WIN,47.44,1,0.0,0.0,76.66,Keep Shares & Prem
2006-08-10,QCOM,EXPIRED_ASSIGNED,37.46,2,0.0,0.0,279.49,Assigned Shares
2006-08-10,QCOM,STOCK_BUY_ASSIGN,0.0,200,33.9,-678000.03,0.0,Bought at Strike 37.46
2006-08-10,QCOM,SELL_CALL,36.47,2,0.75,149.07,0.0,Covered Call
2006-08-10,UNH,SELL_CALL,50.51,1,0.9,90.26,0.0,Covered Call
2006-08-14,BLK,BTC_PROFIT,135.78,1,0.28,28.35,242.8,Profit: 89.6%
2006-08-14,EOG,BTC_PROFIT,35.62,2,0.33,66.91,96.93,Profit: 59.8%
2006-08-14,VRTX,BTC_PROFIT,34.84,2,0.39,78.62,154.26,Profit: 66.6%
2006-08-14,BLK,SELL_CALL,130.72,1,2.22,222.43,0.0,Covered Call
2006-08-14,EOG,SELL_CALL,35.9,2,0.72,144.66,0.0,Covered Call
2006-08-14,VRTX,SELL_CALL,33.57,2,0.73,145.02,0.0,Covered Call
2006-08-28,MSFT,CALLED_AWAY,23.27,3,0.0,0.0,87.36,Shares Sold
2006-08-28,MSFT,STOCK_SELL_CALL,0.0,300,25.95,778500.02,0.0,Sold at Strike 23.27
2006-08-28,SBUX,BTC_PROFIT,14.31,5,0.23,114.3,178.32,Profit: 61.8%
2006-08-28,SBUX,SELL_PUT,14.39,5,0.5,247.88,0.0,IV: 35.65%
2006-08-28,SLB,SELL_PUT,59.22,1,1.7,170.41,0.0,IV: 32.02%
2006-09-05,AMAT,CALLED_AWAY,16.04,4,0.0,0.0,116.05,Shares Sold
2006-09-05,AMAT,STOCK_SELL_CALL,0.0,400,16.81,672399.98,0.0,Sold at Strike 16.04
2006-09-05,TXN,CALLED_AWAY,29.05,2,0.0,0.0,103.26,Shares Sold
2006-09-05,TXN,STOCK_SELL_CALL,0.0,200,32.03,640599.98,0.0,Sold at Strike 29.05
2006-09-05,SBUX,BTC_PROFIT,14.39,5,0.23,113.93,127.44,Profit: 54.0%
2006-09-05,SBUX,SELL_PUT,15.11,5,0.5,250.25,0.0,IV: 34.77%
2006-09-05,MU,SELL_PUT,16.58,5,0.44,218.1,0.0,IV: 28.25%
2006-09-05,CAT,SELL_PUT,66.51,1,1.7,169.83,0.0,IV: 27.75%
2006-09-06,EOG,BTC_PROFIT,35.9,2,0.08,15.67,126.39,Profit: 89.2%
2006-09-06,EOG,SELL_CALL,33.97,2,0.69,137.12,0.0,Covered Call
2006-09-07,AMD,CALLED_AWAY,19.94,2,0.0,0.0,122.94,Shares Sold
2006-09-07,AMD,STOCK_SELL_CALL,0.0,200,24.59,491800.0,0.0,Sold at Strike 19.94
2006-09-07,INTC,BTC_PROFIT,19.05,3,0.21,63.68,63.71,Profit: 51.5%
2006-09-07,INTC,SELL_CALL,20.29,3,0.34,102.19,0.0,Covered Call
2006-09-07,AMD,SELL_PUT,22.48,3,1.17,350.64,0.0,IV: 53.45%
2006-09-08,ADBE,CALLED_AWAY,28.73,2,0.0,0.0,84.23,Shares Sold
2006-09-08,ADBE,STOCK_SELL_CALL,0.0,200,31.81,636199.99,0.0,Sold at Strike 28.73
2006-09-08,EOG,BTC_PROFIT,33.97,2,0.34,68.4,66.12,Profit: 50.1%
2006-09-08,EOG,SELL_CALL,32.75,2,0.62,124.38,0.0,Covered Call
2006-09-08,ADBE,SELL_PUT,29.4,2,1.48,295.21,0.0,IV: 50.08%
2006-09-11,MU,BTC_PROFIT,16.58,5,0.2,99.44,112.16,Profit: 54.4%
2006-09-11,MU,SELL_PUT,17.54,4,0.5,199.09,0.0,IV: 31.75%
2006-09-13,AMD,BTC_PROFIT,22.48,3,0.47,142.22,204.52,Profit: 59.4%
2006-09-13,AMD,SELL_PUT,24.82,3,1.26,377.59,0.0,IV: 52.64%
2006-09-14,SBUX,BTC_PROFIT,15.11,5,0.24,121.74,122.02,Profit: 51.4%
2006-09-14,EOG,BTC_PROFIT,32.75,2,0.24,48.35,73.42,Profit: 61.1%
2006-09-14,ADBE,BTC_PROFIT,29.4,2,0.17,34.23,258.38,Profit: 88.4%
2006-09-14,EOG,SELL_CALL,31.58,2,0.53,106.97,0.0,Covered Call
2006-09-14,SBUX,SELL_PUT,15.6,5,0.46,228.36,0.0,IV: 32.32%
2006-09-14,ADBE,SELL_PUT,32.12,2,0.85,169.34,0.0,IV: 28.28%
2006-09-15,SBUX,BTC_PROFIT,15.6,5,0.15,73.29,148.58,Profit: 67.9%
2006-09-15,TXN,SELL_PUT,30.48,2,0.75,150.52,0.0,IV: 27.20%
2006-09-19,VRTX,BTC_PROFIT,33.57,2,0.35,70.33,72.1,Profit: 51.5%
2006-09-19,VRTX,SELL_CALL,35.31,2,0.84,167.02,0.0,Covered Call
2006-09-20,ADBE,BTC_PROFIT,32.12,2,0.39,77.41,89.33,Profit: 54.3%
2006-09-20,ADBE,SELL_PUT,35.22,2,1.29,258.09,0.0,IV: 39.29%
2006-09-21,UNH,BTC_PROFIT,50.51,1,0.28,28.35,60.61,Profit: 68.6%
2006-09-21,UNH,SELL_CALL,52.58,1,0.69,69.23,0.0,Covered Call
2006-09-22,UNH,BTC_PROFIT,52.58,1,0.32,31.65,36.28,Profit: 54.3%
2006-09-22,UNH,SELL_CALL,51.2,1,0.63,62.6,0.0,Covered Call
2006-09-25,QCOM,CALLED_AWAY,36.47,2,0.0,0.0,147.77,Shares Sold
2006-09-25,QCOM,STOCK_SELL_CALL,0.0,200,38.67,773399.96,0.0,Sold at Strike 36.47
2006-09-25,QCOM,SELL_PUT,36.52,2,1.18,236.07,0.0,IV: 34.25%
2006-09-28,BLK,CALLED_AWAY,130.72,1,0.0,0.0,221.78,Shares Sold
2006-09-28,BLK,STOCK_SELL_CALL,0.0,100,149.9,1498999.94,0.0,Sold at Strike 130.72
2006-09-28,COST,SELL_PUT,47.79,1,1.22,121.95,0.0,IV: 27.71%
2006-10-09,CAT,BTC_PROFIT,66.51,1,0.64,64.0,104.53,Profit: 62.3%
2006-10-09,SBUX,SELL_PUT,18.13,4,0.55,218.57,0.0,IV: 32.73%
2006-10-10,SLB,BTC_PROFIT,59.22,1,0.81,80.55,88.55,Profit: 52.7%
2006-10-10,SLB,SELL_PUT,55.36,1,2.04,204.44,0.0,IV: 39.45%
2006-10-11,TXN,BTC_PROFIT,30.48,2,0.34,67.79,80.13,Profit: 55.0%
2006-10-11,CAT,SELL_PUT,65.21,1,1.7,169.88,0.0,IV: 28.09%
2006-10-13,ADBE,BTC_PROFIT,35.22,2,0.39,78.8,176.69,Profit: 69.5%
2006-10-13,ADBE,SELL_PUT,36.5,2,1.3,259.27,0.0,IV: 38.59%
2006-10-16,UNH,BTC_PROFIT,51.2,1,0.09,9.36,51.94,Profit: 85.0%
2006-10-16,UNH,SELL_CALL,49.7,1,0.7,70.29,0.0,Covered Call
2006-10-19,QCOM,BTC_PROFIT,36.52,2,0.58,116.2,117.28,Profit: 50.8%
2006-10-19,SLB,BTC_PROFIT,55.36,1,0.95,95.38,107.77,Profit: 53.3%
2006-10-19,SLB,SELL_PUT,58.58,1,2.2,220.18,0.0,IV: 39.90%
2006-10-19,AMAT,SELL_PUT,16.39,5,0.45,226.56,0.0,IV: 31.25%
2006-10-23,INTC,CALLED_AWAY,20.29,3,0.0,0.0,100.24,Shares Sold
2006-10-23,INTC,STOCK_SELL_CALL,0.0,300,21.45,643500.02,0.0,Sold at Strike 20.29
2006-10-23,VRTX,BTC_PROFIT,35.31,2,0.28,55.66,108.76,Profit: 66.7%
2006-10-23,COST,BTC_PROFIT,47.79,1,0.29,29.37,91.28,Profit: 75.9%
2006-10-23,VRTX,SELL_CALL,36.58,2,0.71,141.46,0.0,Covered Call
2006-10-23,COST,SELL_PUT,49.76,1,1.41,141.3,0.0,IV: 31.80%
2006-10-23,QCOM,SELL_PUT,36.35,2,1.03,205.7,0.0,IV: 29.52%
2006-10-26,MU,EXPIRED_ASSIGNED,17.54,4,0.0,0.0,196.49,Assigned Shares
2006-10-26,MU,STOCK_BUY_ASSIGN,0.0,400,14.74,-589599.99,0.0,Bought at Strike 17.54
2006-10-26,MU,SELL_CALL,16.45,4,0.41,164.48,0.0,Covered Call
2006-10-30,AMD,EXPIRED_ASSIGNED,24.82,3,0.0,0.0,375.64,Assigned Shares
2006-10-30,AMD,STOCK_BUY_ASSIGN,0.0,300,21.32,-639599.99,0.0,Bought at Strike 24.82
2006-10-30,EOG,CALLED_AWAY,31.58,2,0.0,0.0,105.67,Shares Sold
2006-10-30,EOG,STOCK_SELL_CALL,0.0,200,33.5,670000.0,0.0,Sold at Strike 31.58
2006-10-30,AMD,SELL_CALL,24.23,3,0.7,209.9,0.0,Covered Call
2006-10-30,EOG,SELL_PUT,31.64,2,0.85,170.42,0.0,IV: 30.79%
2006-11-02,MU,BTC_PROFIT,16.45,4,0.17,67.98,91.3,Profit: 58.7%
2006-11-02,MU,SELL_CALL,15.5,4,0.4,159.88,0.0,Covered Call
2006-11-06,ADBE,BTC_PROFIT,36.5,2,0.31,61.68,194.99,Profit: 76.2%
2006-11-06,BLK,SELL_PUT,137.71,1,2.93,293.1,0.0,IV: 24.96%
2006-11-09,UNH,BTC_PROFIT,49.7,1,0.25,24.85,44.14,Profit: 64.6%
2006-11-09,EOG,BTC_PROFIT,31.64,2,0.4,80.24,87.58,Profit: 52.9%
2006-11-09,UNH,SELL_CALL,48.7,1,0.97,97.5,0.0,Covered Call
2006-11-09,EOG,SELL_PUT,32.68,2,0.83,165.71,0.0,IV: 29.77%
2006-11-10,SBUX,BTC_PROFIT,18.13,4,0.26,103.98,109.39,Profit: 52.4%
2006-11-10,SBUX,SELL_PUT,17.85,4,0.58,230.92,0.0,IV: 34.21%
2006-11-13,SLB,BTC_PROFIT,58.58,1,0.7,69.65,149.23,Profit: 68.4%
2006-11-13,AMAT,BTC_PROFIT,16.39,5,0.06,29.71,190.35,Profit: 86.9%
2006-11-13,SLB,SELL_PUT,59.69,1,1.95,195.34,0.0,IV: 34.51%
2006-11-13,AMAT,SELL_PUT,17.28,5,0.44,220.32,0.0,IV: 27.64%
2006-11-15,COST,BTC_PROFIT,49.76,1,0.52,51.5,88.49,Profit: 63.5%
2006-11-15,SBUX,BTC_PROFIT,17.85,4,0.28,112.67,113.05,Profit: 51.2%
2006-11-15,SBUX,SELL_PUT,18.4,4,0.48,191.66,0.0,IV: 30.22%
2006-11-15,COST,SELL_PUT,50.6,1,1.33,132.86,0.0,IV: 28.17%
2006-11-16,SBUX,BTC_PROFIT,18.4,4,0.18,73.43,113.04,Profit: 61.7%
2006-11-16,INTC,SELL_PUT,21.31,4,0.45,178.64,0.0,IV: 24.77%
2006-11-22,AMD,BTC_PROFIT,24.23,3,0.29,88.09,117.91,Profit: 58.0%
2006-11-22,AMD,SELL_CALL,24.3,3,0.66,197.1,0.0,Covered Call
2006-11-24,QCOM,BTC_PROFIT,36.35,2,0.44,87.67,115.43,Profit: 57.4%
2006-11-24,COST,BTC_PROFIT,50.6,1,0.28,28.37,103.19,Profit: 78.6%
2006-11-24,QCOM,SELL_PUT,35.87,2,0.95,190.73,0.0,IV: 28.37%
2006-11-24,SBUX,SELL_PUT,17.33,5,0.38,191.22,0.0,IV: 25.42%
2006-11-27,CAT,EXPIRED_ASSIGNED,65.21,1,0.0,0.0,169.23,Assigned Shares
2006-11-27,CAT,STOCK_BUY_ASSIGN,0.0,100,61.97,-619700.01,0.0,Bought at Strike 65.21
2006-11-27,MU,BTC_PROFIT,15.5,4,0.16,62.6,92.08,Profit: 60.8%
2006-11-27,MU,SELL_CALL,15.66,4,0.32,129.43,0.0,Covered Call
2006-11-27,CAT,SELL_CALL,68.54,1,1.78,178.07,0.0,Covered Call
2006-11-29,BLK,BTC_PROFIT,137.71,1,1.25,124.83,166.97,Profit: 57.4%
2006-11-29,GS,SELL_PUT,187.3,1,4.13,413.33,0.0,IV: 25.42%
2006-12-01,AMD,BTC_PROFIT,24.3,3,0.04,12.76,180.45,Profit: 93.5%
2006-12-01,AMD,SELL_CALL,22.05,3,0.41,122.62,0.0,Covered Call
2006-12-04,CAT,BTC_PROFIT,68.54,1,0.04,3.81,172.96,Profit: 97.9%
2006-12-04,CAT,SELL_CALL,63.66,1,0.74,73.89,0.0,Covered Call
2006-12-05,EOG,BTC_PROFIT,32.68,2,0.38,75.16,87.96,Profit: 54.6%
2006-12-05,EOG,SELL_PUT,32.74,2,0.87,173.11,0.0,IV: 30.41%
2006-12-06,SLB,BTC_PROFIT,59.69,1,0.22,21.85,172.19,Profit: 88.8%
2006-12-06,AMAT,BTC_PROFIT,17.28,5,0.13,65.6,148.23,Profit: 70.2%
2006-12-06,GS,BTC_PROFIT,187.3,1,1.71,171.1,240.93,Profit: 58.6%
2006-12-06,SLB,SELL_PUT,63.38,1,1.61,161.21,0.0,IV: 29.77%
2006-12-06,AMAT,SELL_PUT,17.74,5,0.44,218.04,0.0,IV: 26.99%
2006-12-06,GS,SELL_PUT,195.68,1,4.32,431.98,0.0,IV: 25.41%
2006-12-07,VRTX,CALLED_AWAY,36.58,2,0.0,0.0,140.16,Shares Sold
2006-12-07,VRTX,STOCK_SELL_CALL,0.0,200,43.59,871800.0,0.0,Sold at Strike 36.58
2006-12-07,VRTX,SELL_PUT,39.85,2,2.39,477.02,0.0,IV: 58.26%
2006-12-18,QCOM,BTC_PROFIT,35.87,2,0.23,45.27,142.87,Profit: 76.3%
2006-12-18,ADBE,SELL_PUT,39.0,2,1.07,213.76,0.0,IV: 31.06%
2006-12-19,SBUX,BTC_PROFIT,17.33,5,0.14,71.66,113.06,Profit: 62.5%
2006-12-19,QCOM,SELL_PUT,36.74,2,1.01,201.97,0.0,IV: 28.95%
2006-12-20,MU,BTC_PROFIT,15.66,4,0.01,3.31,120.93,Profit: 97.4%
2006-12-20,MU,SELL_CALL,14.35,4,0.26,105.0,0.0,Covered Call
2006-12-26,UNH,CALLED_AWAY,48.7,1,0.0,0.0,96.85,Shares Sold
2006-12-26,UNH,STOCK_SELL_CALL,0.0,100,53.23,532300.0,0.0,Sold at Strike 48.7
2006-12-26,SBUX,SELL_PUT,17.21,5,0.37,186.54,0.0,IV: 23.06%
2006-12-27,CAT,BTC_PROFIT,63.66,1,0.25,25.28,47.31,Profit: 65.8%
2006-12-27,CAT,SELL_CALL,63.64,1,0.62,61.99,0.0,Covered Call
2006-12-29,AMAT,BTC_PROFIT,17.74,5,0.2,99.0,112.54,Profit: 54.6%
2006-12-29,AMAT,SELL_PUT,17.8,4,0.38,153.28,0.0,IV: 22.92%
2007-01-03,INTC,EXPIRED_ASSIGNED,21.31,4,0.0,0.0,176.04,Assigned Shares
2007-01-03,INTC,STOCK_BUY_ASSIGN,0.0,400,20.35,-814000.02,0.0,Bought at Strike 21.31
2007-01-03,AMD,BTC_PROFIT,22.05,3,0.06,18.14,100.58,Profit: 85.2%
2007-01-03,AMD,SELL_CALL,21.59,3,0.58,174.02,0.0,Covered Call
2007-01-03,INTC,SELL_CALL,21.28,4,0.21,84.11,0.0,Covered Call
2007-01-04,CAT,BTC_PROFIT,63.64,1,0.29,29.09,31.59,Profit: 53.1%
2007-01-04,CAT,SELL_CALL,63.16,1,0.5,49.83,0.0,Covered Call
2007-01-08,GS,BTC_PROFIT,195.68,1,1.29,129.31,301.38,Profit: 70.1%
2007-01-08,AMAT,BTC_PROFIT,17.8,4,0.17,68.55,79.53,Profit: 55.3%
2007-01-08,CAT,BTC_PROFIT,63.16,1,0.23,23.08,25.45,Profit: 53.7%
2007-01-08,CAT,SELL_CALL,62.42,1,0.42,42.35,0.0,Covered Call
2007-01-08,GS,SELL_PUT,194.47,1,3.97,396.59,0.0,IV: 24.35%
2007-01-08,XOM,SELL_PUT,70.08,1,1.5,150.16,0.0,IV: 22.87%
2007-01-11,QCOM,BTC_PROFIT,36.74,2,0.27,54.27,145.1,Profit: 73.1%
2007-01-11,GS,BTC_PROFIT,194.47,1,1.36,135.78,259.51,Profit: 65.8%
2007-01-11,QCOM,SELL_PUT,37.69,2,0.9,179.91,0.0,IV: 26.63%
2007-01-11,CVX,SELL_PUT,66.26,1,1.29,128.79,0.0,IV: 21.60%
2007-01-16,CAT,BTC_PROFIT,62.42,1,0.11,11.11,29.93,Profit: 73.8%
2007-01-16,CAT,SELL_CALL,60.74,1,0.52,51.77,0.0,Covered Call
2007-01-17,MU,BTC_PROFIT,14.35,4,0.09,34.64,65.17,Profit: 67.0%
2007-01-17,MU,SELL_CALL,14.44,4,0.23,92.33,0.0,Covered Call
2007-01-18,SBUX,BTC_PROFIT,17.21,5,0.1,51.72,128.32,Profit: 72.3%
2007-01-18,CVX,BTC_PROFIT,66.26,1,0.6,59.53,67.96,Profit: 53.8%
2007-01-18,AMAT,SELL_PUT,17.42,5,0.41,203.53,0.0,IV: 26.34%
2007-01-18,UNH,SELL_PUT,51.9,1,1.02,102.3,0.0,IV: 21.77%
2007-01-19,EOG,EXPIRED_ASSIGNED,32.74,2,0.0,0.0,171.81,Assigned Shares
2007-01-19,EOG,STOCK_BUY_ASSIGN,0.0,200,32.37,-647300.03,0.0,Bought at Strike 32.74
2007-01-19,EOG,SELL_CALL,34.49,2,0.66,131.81,0.0,Covered Call
2007-01-22,SLB,EXPIRED_ASSIGNED,63.38,1,0.0,0.0,160.56,Assigned Shares
2007-01-22,SLB,STOCK_BUY_ASSIGN,0.0,100,61.0,-610000.0,0.0,Bought at Strike 63.38
2007-01-22,VRTX,EXPIRED_ASSIGNED,39.85,2,0.0,0.0,475.72,Assigned Shares
2007-01-22,VRTX,STOCK_BUY_ASSIGN,0.0,200,35.95,-719000.02,0.0,Bought at Strike 39.85
2007-01-22,CAT,BTC_PROFIT,60.74,1,0.23,23.16,27.31,Profit: 55.3%
2007-01-22,MU,BTC_PROFIT,14.44,4,0.08,30.06,57.07,Profit: 67.4%
2007-01-22,MU,SELL_CALL,13.8,4,0.22,88.0,0.0,Covered Call
2007-01-22,CAT,SELL_CALL,60.23,1,0.4,40.02,0.0,Covered Call
2007-01-22,SLB,SELL_CALL,65.01,1,1.19,119.34,0.0,Covered Call
2007-01-22,VRTX,SELL_CALL,39.04,2,0.84,167.99,0.0,Covered Call
2007-01-26,AMD,BTC_PROFIT,21.59,3,0.02,6.01,164.11,Profit: 96.5%
2007-01-26,AMD,SELL_CALL,18.43,3,0.57,169.72,0.0,Covered Call
2007-01-29,ADBE,BTC_PROFIT,39.0,2,0.4,79.71,131.45,Profit: 62.7%
2007-01-29,ADBE,SELL_PUT,37.16,2,1.13,225.57,0.0,IV: 33.10%
2007-01-31,XOM,BTC_PROFIT,70.08,1,0.53,52.6,96.26,Profit: 65.0%
2007-01-31,AMD,BTC_PROFIT,18.43,3,0.12,34.82,131.0,Profit: 79.5%
2007-01-31,AMD,SELL_CALL,17.04,3,0.38,114.33,0.0,Covered Call
2007-01-31,CVX,SELL_PUT,70.3,1,1.55,155.34,0.0,IV: 23.35%
2007-02-01,MU,BTC_PROFIT,13.8,4,0.11,42.66,40.13,Profit: 51.5%
2007-02-01,VRTX,BTC_PROFIT,39.04,2,0.31,62.46,102.93,Profit: 62.8%
2007-02-01,MU,SELL_CALL,13.56,4,0.21,82.84,0.0,Covered Call
2007-02-01,VRTX,SELL_CALL,37.44,2,0.8,159.8,0.0,Covered Call
2007-02-05,VRTX,BTC_PROFIT,37.44,2,0.29,58.01,99.18,Profit: 63.7%
2007-02-05,VRTX,SELL_CALL,35.31,2,0.74,147.68,0.0,Covered Call
2007-02-09,AMD,BTC_PROFIT,17.04,3,0.16,47.01,63.41,Profit: 58.9%
2007-02-09,MU,BTC_PROFIT,13.56,4,0.09,37.02,40.62,Profit: 55.3%
2007-02-09,AMD,SELL_CALL,16.33,3,0.36,108.53,0.0,Covered Call
2007-02-09,MU,SELL_CALL,13.26,4,0.19,76.11,0.0,Covered Call
2007-02-12,INTC,BTC_PROFIT,21.28,4,0.09,34.72,44.18,Profit: 58.7%
2007-02-12,INTC,SELL_CALL,21.96,4,0.37,146.36,0.0,Covered Call
2007-02-13,AMAT,BTC_PROFIT,17.42,5,0.19,93.64,103.39,Profit: 54.0%
2007-02-13,VRTX,BTC_PROFIT,35.31,2,0.37,73.51,71.58,Profit: 50.2%
2007-02-13,VRTX,SELL_CALL,34.17,2,0.73,145.89,0.0,Covered Call
2007-02-13,AMAT,SELL_PUT,17.35,5,0.37,185.7,0.0,IV: 25.10%
2007-02-14,QCOM,BTC_PROFIT,37.69,2,0.18,35.2,142.12,Profit: 80.4%
2007-02-14,QCOM,SELL_PUT,37.86,2,0.84,167.8,0.0,IV: 25.52%
2007-02-16,UNH,BTC_PROFIT,51.9,1,0.45,45.32,55.68,Profit: 55.7%
2007-02-16,QCOM,BTC_PROFIT,37.86,2,0.28,55.21,109.99,Profit: 67.1%
2007-02-16,QCOM,SELL_PUT,40.58,2,0.93,186.31,0.0,IV: 26.03%
2007-02-16,UNH,SELL_PUT,51.5,1,0.99,98.58,0.0,IV: 23.51%
2007-02-20,SLB,BTC_PROFIT,65.01,1,0.52,52.4,65.64,Profit: 56.1%
2007-02-20,SLB,SELL_CALL,66.43,1,1.04,103.73,0.0,Covered Call
2007-02-21,ADBE,BTC_PROFIT,37.16,2,0.15,29.27,193.71,Profit: 87.0%
2007-02-21,ADBE,SELL_PUT,39.09,2,0.93,186.19,0.0,IV: 26.60%
2007-02-22,AMAT,BTC_PROFIT,17.35,5,0.14,70.87,108.32,Profit: 61.8%
2007-02-22,AMAT,SELL_PUT,18.33,4,0.45,178.8,0.0,IV: 26.96%
2007-02-27,EOG,BTC_PROFIT,34.49,2,0.28,55.85,73.36,Profit: 57.6%
2007-02-27,EOG,SELL_CALL,36.36,2,0.64,127.7,0.0,Covered Call
2007-03-05,AMD,BTC_PROFIT,16.33,3,0.03,8.83,95.81,Profit: 91.9%
2007-03-05,MU,BTC_PROFIT,13.26,4,0.0,1.25,69.66,Profit: 98.4%
2007-03-05,EOG,BTC_PROFIT,36.36,2,0.2,39.97,85.14,Profit: 68.7%
2007-03-05,AMD,SELL_CALL,15.29,3,0.32,97.15,0.0,Covered Call
2007-03-05,MU,SELL_CALL,12.32,4,0.17,67.07,0.0,Covered Call
2007-03-05,EOG,SELL_CALL,34.53,2,0.61,121.68,0.0,Covered Call
2007-03-07,INTC,BTC_PROFIT,21.96,4,0.0,0.24,140.92,Profit: 99.8%
2007-03-07,INTC,SELL_CALL,19.99,4,0.23,93.37,0.0,Covered Call
2007-03-08,CAT,CALLED_AWAY,60.23,1,0.0,0.0,39.37,Shares Sold
2007-03-08,CAT,STOCK_SELL_CALL,0.0,100,64.3,643000.03,0.0,Sold at Strike 60.23
2007-03-08,VRTX,BTC_PROFIT,34.17,2,0.01,2.57,140.72,Profit: 98.2%
2007-03-08,MU,BTC_PROFIT,12.32,4,0.07,28.16,33.71,Profit: 58.0%
2007-03-08,MU,SELL_CALL,11.96,4,0.15,60.17,0.0,Covered Call
2007-03-08,VRTX,SELL_CALL,31.2,2,0.54,107.62,0.0,Covered Call
2007-03-08,GS,SELL_PUT,188.83,1,6.35,635.16,0.0,IV: 35.07%
2007-03-13,AMD,BTC_PROFIT,15.29,3,0.16,47.13,46.13,Profit: 51.5%
2007-03-13,AMD,SELL_CALL,15.0,3,0.27,80.6,0.0,Covered Call
2007-03-15,QCOM,BTC_PROFIT,40.58,2,0.38,76.51,107.2,Profit: 58.9%
2007-03-15,UNH,BTC_PROFIT,51.5,1,0.35,35.37,61.92,Profit: 64.1%
2007-03-15,QCOM,SELL_PUT,41.27,2,1.23,245.98,0.0,IV: 32.63%
2007-03-15,MS,SELL_PUT,70.73,1,2.0,199.59,0.0,IV: 31.60%
2007-03-16,VRTX,BTC_PROFIT,31.2,2,0.15,30.82,74.21,Profit: 71.4%
2007-03-16,VRTX,SELL_CALL,29.14,2,0.6,119.22,0.0,Covered Call
2007-03-19,CVX,EXPIRED_ASSIGNED,70.3,1,0.0,0.0,154.69,Assigned Shares
2007-03-19,CVX,STOCK_BUY_ASSIGN,0.0,100,69.38,-693799.97,0.0,Bought at Strike 70.3
